Dog_ID,Fur_Quality,Eye_Condition,Ear_Condition,Energy_Level,Appetite,Weight_Change,Gender
Dog_3112,Coarse,Redness,Clean,Normal,Increased,Losing,Male
Dog_3113,Shiny,Cloudy,Smelly,High,Normal,Stable,Male
Dog_3114,Shedding,Cloudy,Clean,Normal,Increased,Stable,Female
Dog_3115,Shiny,Redness,Clean,Low,Normal,Stable,Female
Dog_3116,Smooth,Clear,Clean,Normal,Decreased,Stable,Male
Dog_3117,Smooth,Clear,Inflamed,Low,Increased,Losing,Female
Dog_3118,Shiny,Clear,Smelly,High,Increased,Gaining,Male
Dog_3119,Shedding,Redness,Inflamed,Low,Normal,Stable,Male
Dog_3120,Shedding,Redness,Smelly,Normal,Increased,Stable,Female
Dog_3121,Shedding,Clear,Clean,Normal,Decreased,Gaining,Male
Dog_3122,Smooth,Clear,Inflamed,Normal,Increased,Losing,Male
Dog_3123,Shiny,Cloudy,Smelly,Normal,Normal,Stable,Female
Dog_3124,Coarse,Redness,Clean,High,Increased,Gaining,Male
Dog_3125,Smooth,Redness,Smelly,Low,Decreased,Gaining,Male
Dog_3126,Shedding,Clear,Smelly,Normal,Normal,Losing,Female
Dog_3127,Shiny,Clear,Clean,Low,Normal,Gaining,Male
Dog_3128,Shedding,Redness,Inflamed,High,Decreased,Losing,Male
Dog_3129,Coarse,Cloudy,Clean,Low,Normal,Gaining,Male
Dog_3130,Shedding,Clear,Inflamed,Normal,Normal,Stable,Male
Dog_3131,Shedding,Redness,Smelly,Low,Increased,Losing,Female
Dog_3132,Coarse,Redness,Smelly,Normal,Normal,Gaining,Male
Dog_3133,Shiny,Cloudy,Smelly,Normal,Increased,Stable,Male
Dog_3134,Smooth,Cloudy,Inflamed,High,Decreased,Gaining,Female
Dog_3135,Shiny,Clear,Clean,High,Decreased,Stable,Female
Dog_3136,Coarse,Clear,Inflamed,Low,Decreased,Losing,Male
Dog_3137,Shedding,Clear,Smelly,Low,Decreased,Stable,Female
Dog_3138,Shiny,Redness,Smelly,Normal,Normal,Gaining,Female
Dog_3139,Smooth,Clear,Clean,Normal,Normal,Stable,Male
Dog_3140,Coarse,Redness,Inflamed,Normal,Increased,Stable,Male
Dog_3141,Shiny,Clear,Smelly,Normal,Increased,Losing,Female
Dog_3142,Smooth,Cloudy,Inflamed,High,Increased,Stable,Female
Dog_3143,Coarse,Cloudy,Inflamed,Normal,Normal,Stable,Male
Dog_3144,Smooth,Redness,Clean,High,Increased,Gaining,Male
Dog_3145,Coarse,Cloudy,Clean,Low,Normal,Gaining,Female
Dog_3146,Shedding,Redness,Smelly,Low,Decreased,Losing,Female
Dog_3147,Shiny,Redness,Clean,High,Normal,Losing,Male
Dog_3148,Smooth,Cloudy,Inflamed,Normal,Decreased,Losing,Female
Dog_3149,Coarse,Redness,Clean,Low,Increased,Gaining,Female
Dog_3150,Smooth,Cloudy,Inflamed,High,Normal,Stable,Female
Dog_3151,Smooth,Clear,Smelly,Low,Increased,Losing,Male
Dog_3152,Shiny,Clear,Inflamed,Normal,Increased,Gaining,Female
Dog_3153,Shedding,Cloudy,Clean,High,Decreased,Gaining,Female
Dog_3154,Smooth,Cloudy,Clean,Low,Increased,Losing,Male
Dog_3155,Coarse,Cloudy,Smelly,Normal,Normal,Gaining,Female
Dog_3156,Coarse,Cloudy,Clean,High,Increased,Stable,Male
Dog_3157,Shedding,Clear,Smelly,High,Decreased,Gaining,Male
Dog_3158,Coarse,Redness,Smelly,High,Decreased,Gaining,Male
Dog_3159,Shedding,Redness,Clean,High,Increased,Stable,Male
Dog_3160,Coarse,Clear,Inflamed,Low,Decreased,Losing,Female
Dog_3161,Shiny,Redness,Smelly,High,Increased,Gaining,Male
Dog_3162,Smooth,Clear,Inflamed,High,Decreased,Stable,Female
Dog_3163,Shiny,Redness,Clean,High,Increased,Losing,Male
Dog_3164,Smooth,Cloudy,Inflamed,High,Increased,Stable,Female
Dog_3165,Smooth,Cloudy,Inflamed,High,Normal,Gaining,Male
Dog_3166,Smooth,Cloudy,Inflamed,Normal,Normal,Stable,Female
Dog_3167,Shiny,Clear,Inflamed,Low,Increased,Losing,Male
Dog_3168,Smooth,Clear,Clean,Normal,Normal,Losing,Male
Dog_3169,Shiny,Redness,Clean,Low,Normal,Losing,Male
Dog_3170,Shedding,Redness,Inflamed,High,Decreased,Stable,Male
Dog_3171,Coarse,Redness,Clean,Low,Normal,Stable,Male
Dog_3172,Coarse,Clear,Clean,High,Decreased,Losing,Female
Dog_3173,Smooth,Redness,Smelly,High,Normal,Losing,Male
Dog_3174,Shiny,Cloudy,Clean,Normal,Normal,Losing,Male
Dog_3175,Coarse,Redness,Inflamed,Normal,Increased,Gaining,Female
Dog_3176,Shiny,Cloudy,Clean,Normal,Normal,Gaining,Female
Dog_3177,Shiny,Clear,Clean,Low,Increased,Gaining,Male
Dog_3178,Smooth,Cloudy,Clean,Low,Increased,Losing,Male
Dog_3179,Coarse,Cloudy,Clean,Normal,Increased,Gaining,Male
Dog_3180,Smooth,Cloudy,Smelly,Normal,Increased,Losing,Female
Dog_3181,Smooth,Clear,Inflamed,High,Normal,Stable,Female
Dog_3182,Coarse,Clear,Inflamed,Low,Increased,Losing,Male
Dog_3183,Coarse,Clear,Clean,High,Normal,Losing,Male
Dog_3184,Shedding,Clear,Clean,Low,Normal,Gaining,Male
Dog_3185,Shedding,Redness,Smelly,Normal,Decreased,Stable,Female
Dog_3186,Shiny,Clear,Clean,Low,Decreased,Stable,Male
Dog_3187,Coarse,Cloudy,Smelly,Low,Decreased,Stable,Male
Dog_3188,Shedding,Clear,Inflamed,High,Increased,Gaining,Male
Dog_3189,Shiny,Redness,Inflamed,Normal,Normal,Gaining,Male
Dog_3190,Shiny,Redness,Smelly,Normal,Normal,Gaining,Male
Dog_3191,Shiny,Redness,Inflamed,Normal,Increased,Gaining,Male
Dog_3192,Shedding,Cloudy,Clean,High,Decreased,Gaining,Male
Dog_3193,Coarse,Clear,Clean,High,Decreased,Losing,Female
Dog_3194,Smooth,Clear,Smelly,High,Normal,Stable,Female
Dog_3195,Shiny,Clear,Inflamed,Low,Normal,Gaining,Female
Dog_3196,Shedding,Cloudy,Inflamed,Low,Normal,Stable,Female
Dog_3197,Shedding,Cloudy,Smelly,High,Decreased,Gaining,Female
Dog_3198,Smooth,Redness,Smelly,High,Normal,Losing,Male
Dog_3199,Smooth,Redness,Inflamed,Normal,Decreased,Stable,Female
Dog_3200,Shedding,Clear,Smelly,Low,Decreased,Gaining,Male
Dog_3201,Coarse,Cloudy,Clean,Low,Decreased,Losing,Female
Dog_3202,Smooth,Cloudy,Inflamed,Normal,Increased,Losing,Male
Dog_3203,Shedding,Clear,Smelly,Normal,Increased,Stable,Female
Dog_3204,Smooth,Clear,Smelly,Normal,Normal,Gaining,Female
Dog_3205,Coarse,Redness,Smelly,High,Decreased,Losing,Male
Dog_3206,Shiny,Redness,Inflamed,High,Normal,Losing,Female
Dog_3207,Smooth,Redness,Clean,High,Decreased,Losing,Male
Dog_3208,Coarse,Clear,Clean,High,Normal,Stable,Male
Dog_3209,Shedding,Clear,Inflamed,High,Normal,Stable,Female
Dog_3210,Smooth,Redness,Smelly,Low,Increased,Gaining,Female
Dog_3211,Smooth,Redness,Inflamed,Low,Increased,Gaining,Female
Dog_3212,Shedding,Cloudy,Inflamed,Low,Increased,Stable,Male
Dog_3213,Shiny,Cloudy,Smelly,Normal,Increased,Stable,Female
Dog_3214,Shedding,Redness,Inflamed,Low,Decreased,Stable,Male
Dog_3215,Smooth,Redness,Clean,Normal,Normal,Losing,Female
Dog_3216,Shedding,Cloudy,Inflamed,Low,Normal,Stable,Female
Dog_3217,Coarse,Redness,Smelly,High,Decreased,Gaining,Male
Dog_3218,Shedding,Cloudy,Inflamed,Low,Decreased,Losing,Female
Dog_3219,Smooth,Cloudy,Clean,High,Normal,Stable,Female
Dog_3220,Shedding,Cloudy,Inflamed,High,Increased,Gaining,Male
Dog_3221,Shiny,Clear,Inflamed,Low,Increased,Stable,Female
Dog_3222,Shedding,Clear,Inflamed,Low,Increased,Gaining,Male
Dog_3223,Shiny,Redness,Inflamed,High,Decreased,Losing,Female
Dog_3224,Coarse,Cloudy,Smelly,Normal,Normal,Losing,Female
Dog_3225,Shiny,Clear,Clean,Normal,Decreased,Gaining,Female
Dog_3226,Shedding,Redness,Clean,Low,Normal,Gaining,Female
Dog_3227,Smooth,Redness,Clean,High,Increased,Losing,Male
Dog_3228,Shiny,Redness,Inflamed,Normal,Increased,Losing,Male
Dog_3229,Coarse,Redness,Clean,Low,Increased,Gaining,Female
Dog_3230,Shiny,Redness,Smelly,Low,Normal,Gaining,Male
Dog_3231,Shiny,Cloudy,Inflamed,High,Increased,Stable,Female
Dog_3232,Shiny,Redness,Inflamed,Normal,Normal,Stable,Male
Dog_3233,Coarse,Cloudy,Clean,Low,Decreased,Losing,Female
Dog_3234,Shedding,Clear,Inflamed,Normal,Increased,Losing,Male
Dog_3235,Shiny,Redness,Inflamed,Low,Decreased,Stable,Male
Dog_3236,Shiny,Clear,Clean,Low,Decreased,Stable,Male
Dog_3237,Smooth,Cloudy,Smelly,Normal,Normal,Losing,Male
Dog_3238,Coarse,Cloudy,Smelly,Normal,Decreased,Losing,Female
Dog_3239,Shiny,Clear,Clean,High,Normal,Gaining,Male
Dog_3240,Coarse,Redness,Smelly,High,Normal,Gaining,Male
Dog_3241,Shiny,Redness,Smelly,High,Decreased,Losing,Male
Dog_3242,Shedding,Clear,Smelly,High,Normal,Stable,Male
Dog_3243,Shedding,Clear,Inflamed,Normal,Normal,Gaining,Male
Dog_3244,Shiny,Clear,Inflamed,High,Normal,Losing,Male
Dog_3245,Shedding,Redness,Inflamed,Normal,Decreased,Stable,Male
Dog_3246,Shiny,Redness,Smelly,Low,Normal,Stable,Female
Dog_3247,Shedding,Redness,Inflamed,Normal,Increased,Losing,Female
Dog_3248,Smooth,Clear,Smelly,High,Decreased,Gaining,Female
Dog_3249,Smooth,Redness,Clean,Normal,Decreased,Gaining,Male
Dog_3250,Smooth,Cloudy,Smelly,Normal,Normal,Losing,Male
Dog_3251,Coarse,Clear,Inflamed,Normal,Decreased,Stable,Female
Dog_3252,Coarse,Redness,Smelly,Normal,Increased,Gaining,Female
Dog_3253,Smooth,Clear,Inflamed,Normal,Decreased,Losing,Female
Dog_3254,Coarse,Cloudy,Inflamed,High,Decreased,Gaining,Male
Dog_3255,Shedding,Cloudy,Clean,Normal,Decreased,Losing,Female
Dog_3256,Shiny,Clear,Clean,High,Normal,Gaining,Female
Dog_3257,Shiny,Clear,Inflamed,Low,Increased,Gaining,Male
Dog_3258,Shiny,Cloudy,Smelly,Normal,Increased,Gaining,Female
Dog_3259,Smooth,Clear,Clean,Low,Increased,Losing,Female
Dog_3260,Coarse,Cloudy,Clean,High,Decreased,Losing,Male
Dog_3261,Shedding,Cloudy,Inflamed,Normal,Increased,Stable,Male
Dog_3262,Shedding,Redness,Smelly,Low,Normal,Gaining,Female
Dog_3263,Smooth,Clear,Clean,High,Decreased,Gaining,Female
Dog_3264,Shedding,Clear,Clean,Low,Normal,Losing,Female
Dog_3265,Shedding,Redness,Smelly,Normal,Decreased,Gaining,Female
Dog_3266,Shedding,Cloudy,Clean,Normal,Normal,Losing,Male
Dog_3267,Shedding,Clear,Smelly,Normal,Decreased,Stable,Male
Dog_3268,Coarse,Redness,Inflamed,High,Normal,Gaining,Male
Dog_3269,Shedding,Redness,Clean,Low,Increased,Losing,Male
Dog_3270,Shiny,Clear,Inflamed,High,Decreased,Losing,Male
Dog_3271,Smooth,Redness,Smelly,Low,Decreased,Gaining,Male
Dog_3272,Coarse,Cloudy,Inflamed,High,Normal,Stable,Female
Dog_3273,Shedding,Redness,Inflamed,Normal,Normal,Losing,Female
Dog_3274,Coarse,Cloudy,Inflamed,Low,Normal,Gaining,Female
Dog_3275,Shedding,Cloudy,Smelly,Low,Decreased,Stable,Male
Dog_3276,Shiny,Clear,Smelly,Low,Normal,Losing,Female
Dog_3277,Smooth,Redness,Smelly,High,Increased,Stable,Male
Dog_3278,Shedding,Cloudy,Smelly,Normal,Normal,Losing,Male
Dog_3279,Shedding,Cloudy,Smelly,Low,Normal,Gaining,Male
Dog_3280,Shedding,Redness,Clean,High,Normal,Gaining,Male
Dog_3281,Shedding,Cloudy,Clean,Low,Increased,Gaining,Male
Dog_3282,Smooth,Redness,Clean,Normal,Normal,Stable,Female
Dog_3283,Smooth,Clear,Inflamed,Low,Normal,Stable,Male
Dog_3284,Shiny,Cloudy,Inflamed,Normal,Decreased,Gaining,Female
Dog_3285,Smooth,Cloudy,Smelly,High,Decreased,Losing,Male
Dog_3286,Shedding,Redness,Smelly,High,Normal,Stable,Female
Dog_3287,Shiny,Redness,Clean,Normal,Decreased,Stable,Female
Dog_3288,Shiny,Redness,Smelly,Normal,Normal,Losing,Female
Dog_3289,Shiny,Redness,Inflamed,High,Normal,Losing,Female
Dog_3290,Shedding,Cloudy,Smelly,Normal,Increased,Gaining,Female
Dog_3291,Coarse,Clear,Clean,Normal,Normal,Stable,Male
Dog_3292,Shedding,Clear,Smelly,Low,Decreased,Losing,Female
Dog_3293,Smooth,Clear,Inflamed,High,Decreased,Losing,Male
Dog_3294,Smooth,Clear,Clean,High,Decreased,Gaining,Female
Dog_3295,Shedding,Redness,Smelly,Normal,Decreased,Gaining,Male
Dog_3296,Shedding,Cloudy,Inflamed,Normal,Normal,Stable,Male
Dog_3297,Shiny,Cloudy,Clean,Normal,Increased,Losing,Male
Dog_3298,Shedding,Cloudy,Clean,High,Increased,Gaining,Female
Dog_3299,Shiny,Redness,Inflamed,Low,Normal,Stable,Male
Dog_3300,Smooth,Cloudy,Smelly,High,Decreased,Gaining,Female
Dog_3301,Shiny,Redness,Smelly,Low,Increased,Stable,Male
Dog_3302,Shedding,Cloudy,Smelly,Normal,Increased,Losing,Female
Dog_3303,Smooth,Clear,Clean,High,Normal,Gaining,Male
Dog_3304,Coarse,Redness,Clean,Low,Decreased,Stable,Female
Dog_3305,Shiny,Cloudy,Smelly,High,Increased,Stable,Male
Dog_3306,Smooth,Clear,Clean,Low,Normal,Losing,Male
Dog_3307,Shiny,Clear,Clean,Low,Increased,Gaining,Male
Dog_3308,Smooth,Clear,Inflamed,High,Increased,Stable,Female
Dog_3309,Smooth,Redness,Smelly,Normal,Decreased,Stable,Male
Dog_3310,Shiny,Redness,Smelly,High,Decreased,Stable,Male
Dog_3311,Coarse,Cloudy,Smelly,Normal,Increased,Stable,Male
Dog_3312,Smooth,Clear,Clean,Low,Decreased,Gaining,Male
Dog_3313,Smooth,Cloudy,Clean,Low,Increased,Gaining,Female
Dog_3314,Smooth,Cloudy,Clean,High,Increased,Stable,Female
Dog_3315,Coarse,Clear,Smelly,High,Increased,Gaining,Female
Dog_3316,Coarse,Cloudy,Clean,Normal,Normal,Gaining,Male
Dog_3317,Shedding,Redness,Smelly,Normal,Decreased,Losing,Female
Dog_3318,Shiny,Cloudy,Clean,High,Decreased,Losing,Male
Dog_3319,Coarse,Clear,Smelly,Normal,Increased,Stable,Male
Dog_3320,Shiny,Redness,Inflamed,Normal,Decreased,Losing,Male
Dog_3321,Shedding,Redness,Clean,High,Increased,Gaining,Female
Dog_3322,Shiny,Cloudy,Smelly,High,Decreased,Stable,Male
Dog_3323,Coarse,Cloudy,Inflamed,Low,Decreased,Losing,Female
Dog_3324,Shiny,Redness,Inflamed,Low,Increased,Stable,Male
Dog_3325,Coarse,Cloudy,Clean,High,Decreased,Stable,Female
Dog_3326,Shiny,Clear,Smelly,Low,Increased,Losing,Female
Dog_3327,Coarse,Cloudy,Clean,Normal,Normal,Gaining,Female
Dog_3328,Coarse,Cloudy,Inflamed,High,Increased,Gaining,Male
Dog_3329,Shiny,Redness,Clean,Low,Decreased,Losing,Female
Dog_3330,Shedding,Cloudy,Smelly,High,Normal,Losing,Female
Dog_3331,Smooth,Cloudy,Inflamed,Low,Normal,Losing,Male
Dog_3332,Shedding,Cloudy,Clean,High,Increased,Losing,Female
Dog_3333,Shiny,Clear,Clean,Normal,Normal,Stable,Female
Dog_3334,Shedding,Cloudy,Clean,Low,Increased,Gaining,Female
Dog_3335,Coarse,Clear,Clean,High,Decreased,Gaining,Male
Dog_3336,Smooth,Clear,Clean,Normal,Increased,Losing,Female
Dog_3337,Shiny,Clear,Inflamed,Low,Normal,Gaining,Female
Dog_3338,Shiny,Clear,Inflamed,Low,Increased,Gaining,Female
Dog_3339,Shiny,Redness,Smelly,High,Increased,Gaining,Male
Dog_3340,Smooth,Clear,Clean,Normal,Decreased,Losing,Female
Dog_3341,Coarse,Cloudy,Smelly,High,Increased,Losing,Female
Dog_3342,Shiny,Clear,Inflamed,Low,Decreased,Gaining,Male
Dog_3343,Shedding,Cloudy,Clean,High,Normal,Losing,Female
Dog_3344,Shiny,Clear,Smelly,High,Normal,Gaining,Female
Dog_3345,Shiny,Redness,Clean,Normal,Increased,Losing,Female
Dog_3346,Shiny,Clear,Clean,Normal,Increased,Gaining,Male
Dog_3347,Shiny,Clear,Smelly,Low,Normal,Losing,Female
Dog_3348,Coarse,Redness,Inflamed,Normal,Normal,Gaining,Male
Dog_3349,Shedding,Clear,Smelly,High,Normal,Losing,Female
Dog_3350,Coarse,Cloudy,Smelly,Low,Increased,Losing,Female
Dog_3351,Shedding,Clear,Smelly,Normal,Normal,Gaining,Male
Dog_3352,Shiny,Clear,Clean,High,Increased,Stable,Female
Dog_3353,Smooth,Clear,Inflamed,High,Normal,Gaining,Female
Dog_3354,Coarse,Redness,Inflamed,Low,Normal,Gaining,Male
Dog_3355,Smooth,Clear,Clean,Low,Increased,Stable,Male
Dog_3356,Coarse,Clear,Inflamed,Normal,Decreased,Losing,Male
Dog_3357,Shiny,Cloudy,Smelly,Normal,Increased,Stable,Female
Dog_3358,Coarse,Clear,Inflamed,Normal,Decreased,Gaining,Male
Dog_3359,Shiny,Clear,Clean,Normal,Increased,Stable,Female
Dog_3360,Coarse,Clear,Inflamed,Low,Decreased,Losing,Male
Dog_3361,Shiny,Clear,Clean,High,Decreased,Gaining,Male
Dog_3362,Shiny,Cloudy,Smelly,High,Decreased,Gaining,Male
Dog_3363,Shedding,Cloudy,Clean,Normal,Increased,Losing,Female
Dog_3364,Shiny,Redness,Inflamed,Low,Increased,Losing,Female
Dog_3365,Shedding,Clear,Smelly,Normal,Increased,Gaining,Female
Dog_3366,Shiny,Redness,Inflamed,Normal,Decreased,Losing,Male
Dog_3367,Smooth,Redness,Clean,Low,Decreased,Stable,Female
Dog_3368,Shiny,Clear,Smelly,High,Increased,Stable,Female
Dog_3369,Smooth,Cloudy,Clean,High,Increased,Stable,Male
Dog_3370,Smooth,Cloudy,Inflamed,Normal,Normal,Stable,Female
Dog_3371,Shiny,Clear,Clean,Low,Normal,Losing,Male
Dog_3372,Smooth,Clear,Inflamed,High,Normal,Stable,Male
Dog_3373,Shedding,Cloudy,Inflamed,High,Normal,Stable,Female
Dog_3374,Coarse,Clear,Smelly,Low,Normal,Gaining,Male
Dog_3375,Shiny,Clear,Smelly,Low,Increased,Losing,Female
Dog_3376,Smooth,Clear,Clean,High,Decreased,Losing,Male
Dog_3377,Shiny,Cloudy,Inflamed,Normal,Decreased,Losing,Female
Dog_3378,Shedding,Redness,Inflamed,Normal,Increased,Gaining,Female
Dog_3379,Shiny,Redness,Smelly,High,Increased,Gaining,Female
Dog_3380,Shiny,Clear,Smelly,Normal,Increased,Losing,Male
Dog_3381,Smooth,Cloudy,Smelly,Normal,Normal,Stable,Female
Dog_3382,Shedding,Clear,Smelly,Low,Normal,Gaining,Male
Dog_3383,Coarse,Cloudy,Clean,Low,Normal,Gaining,Female
Dog_3384,Coarse,Clear,Clean,Low,Increased,Gaining,Female
Dog_3385,Smooth,Cloudy,Clean,Normal,Increased,Losing,Male
Dog_3386,Shiny,Cloudy,Clean,Low,Decreased,Stable,Female
Dog_3387,Smooth,Redness,Smelly,Low,Increased,Gaining,Female
Dog_3388,Smooth,Clear,Clean,High,Normal,Gaining,Male
Dog_3389,Smooth,Redness,Clean,Low,Decreased,Losing,Female
Dog_3390,Shiny,Redness,Clean,High,Increased,Stable,Female
Dog_3391,Shedding,Cloudy,Smelly,Normal,Decreased,Gaining,Male
Dog_3392,Smooth,Clear,Inflamed,Low,Decreased,Losing,Female
Dog_3393,Shiny,Cloudy,Smelly,High,Increased,Losing,Female
Dog_3394,Shedding,Cloudy,Inflamed,High,Normal,Gaining,Male
Dog_3395,Smooth,Cloudy,Inflamed,High,Normal,Losing,Male
Dog_3396,Coarse,Clear,Clean,Normal,Decreased,Losing,Female
Dog_3397,Shedding,Clear,Clean,Low,Increased,Gaining,Male
Dog_3398,Smooth,Cloudy,Clean,Normal,Increased,Losing,Female
Dog_3399,Shedding,Clear,Smelly,High,Normal,Stable,Male
Dog_3400,Shedding,Cloudy,Smelly,Normal,Increased,Stable,Female
Dog_3401,Shedding,Clear,Clean,Normal,Increased,Gaining,Male
Dog_3402,Shedding,Clear,Smelly,High,Decreased,Stable,Female
Dog_3403,Shedding,Redness,Smelly,Low,Increased,Stable,Female
Dog_3404,Shedding,Cloudy,Inflamed,Low,Increased,Gaining,Female
Dog_3405,Smooth,Redness,Smelly,Normal,Increased,Losing,Male
Dog_3406,Coarse,Redness,Inflamed,Low,Normal,Stable,Male
Dog_3407,Shiny,Cloudy,Clean,High,Normal,Losing,Female
Dog_3408,Shedding,Cloudy,Smelly,Low,Decreased,Gaining,Male
Dog_3409,Shiny,Clear,Inflamed,Normal,Normal,Stable,Male
Dog_3410,Smooth,Cloudy,Smelly,High,Normal,Gaining,Male
Dog_3411,Shedding,Redness,Inflamed,High,Normal,Losing,Male
Dog_3412,Coarse,Redness,Inflamed,High,Normal,Gaining,Male
Dog_3413,Shiny,Cloudy,Smelly,Normal,Decreased,Stable,Male
Dog_3414,Shedding,Redness,Clean,Normal,Increased,Gaining,Female
Dog_3415,Smooth,Clear,Inflamed,Low,Increased,Gaining,Female
Dog_3416,Coarse,Redness,Clean,Normal,Increased,Gaining,Male
Dog_3417,Shiny,Clear,Smelly,High,Decreased,Losing,Male
Dog_3418,Shiny,Redness,Smelly,Normal,Normal,Losing,Male
Dog_3419,Shedding,Clear,Clean,Normal,Decreased,Losing,Female
Dog_3420,Coarse,Clear,Smelly,Low,Decreased,Losing,Female
Dog_3421,Coarse,Cloudy,Inflamed,High,Decreased,Stable,Male
Dog_3422,Coarse,Clear,Clean,Low,Increased,Losing,Female
Dog_3423,Coarse,Cloudy,Smelly,Low,Normal,Losing,Female
Dog_3424,Smooth,Redness,Smelly,Low,Increased,Stable,Female
Dog_3425,Coarse,Redness,Clean,High,Decreased,Losing,Female
Dog_3426,Shiny,Redness,Inflamed,Low,Decreased,Gaining,Female
Dog_3427,Shiny,Clear,Clean,High,Increased,Losing,Female
Dog_3428,Smooth,Redness,Smelly,Low,Increased,Stable,Male
Dog_3429,Shiny,Redness,Smelly,Low,Increased,Gaining,Female
Dog_3430,Shiny,Cloudy,Clean,High,Normal,Stable,Male
Dog_3431,Coarse,Cloudy,Inflamed,Normal,Increased,Gaining,Male
Dog_3432,Shiny,Redness,Inflamed,Low,Normal,Gaining,Female
Dog_3433,Smooth,Redness,Inflamed,Normal,Normal,Gaining,Female
Dog_3434,Coarse,Clear,Clean,Low,Increased,Stable,Male
Dog_3435,Shedding,Clear,Inflamed,Normal,Decreased,Gaining,Female
Dog_3436,Coarse,Redness,Inflamed,Normal,Decreased,Gaining,Male
Dog_3437,Smooth,Cloudy,Inflamed,Normal,Normal,Gaining,Male
Dog_3438,Coarse,Redness,Inflamed,Normal,Normal,Gaining,Female
Dog_3439,Coarse,Clear,Smelly,Normal,Normal,Gaining,Female
Dog_3440,Smooth,Cloudy,Clean,High,Decreased,Losing,Female
Dog_3441,Coarse,Cloudy,Clean,Normal,Normal,Stable,Male
Dog_3442,Smooth,Clear,Inflamed,High,Normal,Gaining,Male
Dog_3443,Smooth,Redness,Clean,Low,Decreased,Gaining,Female
Dog_3444,Shedding,Redness,Clean,High,Increased,Gaining,Female
Dog_3445,Shiny,Redness,Smelly,Normal,Decreased,Gaining,Female
Dog_3446,Shiny,Clear,Clean,High,Increased,Gaining,Female
Dog_3447,Coarse,Cloudy,Smelly,Normal,Increased,Losing,Male
Dog_3448,Coarse,Clear,Clean,High,Normal,Losing,Female
Dog_3449,Shedding,Redness,Smelly,Low,Normal,Gaining,Male
Dog_3450,Shedding,Clear,Smelly,Normal,Increased,Gaining,Female
Dog_3451,Shedding,Cloudy,Clean,Normal,Normal,Gaining,Male
Dog_3452,Smooth,Clear,Smelly,High,Increased,Stable,Male
Dog_3453,Shedding,Redness,Smelly,High,Normal,Stable,Male
Dog_3454,Shedding,Cloudy,Clean,High,Decreased,Losing,Female
Dog_3455,Coarse,Clear,Smelly,High,Increased,Losing,Female
Dog_3456,Shedding,Clear,Smelly,High,Increased,Stable,Female
Dog_3457,Smooth,Cloudy,Smelly,Normal,Normal,Gaining,Male
Dog_3458,Smooth,Cloudy,Smelly,Low,Decreased,Losing,Female
Dog_3459,Coarse,Redness,Smelly,High,Normal,Gaining,Female
Dog_3460,Shedding,Cloudy,Inflamed,Normal,Decreased,Gaining,Female
Dog_3461,Shedding,Redness,Smelly,Low,Normal,Losing,Male
Dog_3462,Smooth,Clear,Smelly,Low,Increased,Stable,Female
Dog_3463,Shedding,Redness,Smelly,High,Decreased,Stable,Male
Dog_3464,Shedding,Clear,Smelly,Normal,Decreased,Stable,Male
Dog_3465,Shedding,Cloudy,Clean,Normal,Normal,Gaining,Female
Dog_3466,Shiny,Clear,Inflamed,Normal,Decreased,Gaining,Female
Dog_3467,Coarse,Cloudy,Clean,Normal,Normal,Gaining,Male
Dog_3468,Shiny,Clear,Inflamed,Normal,Decreased,Stable,Female
Dog_3469,Coarse,Clear,Smelly,Low,Normal,Gaining,Male
Dog_3470,Smooth,Clear,Smelly,Low,Normal,Losing,Male
Dog_3471,Shedding,Clear,Inflamed,Low,Normal,Gaining,Male
Dog_3472,Coarse,Redness,Inflamed,Normal,Increased,Losing,Female
Dog_3473,Shiny,Clear,Clean,Low,Decreased,Stable,Male
Dog_3474,Shedding,Redness,Inflamed,Low,Increased,Gaining,Male
Dog_3475,Smooth,Cloudy,Smelly,High,Increased,Gaining,Female
Dog_3476,Coarse,Cloudy,Clean,Low,Increased,Stable,Male
Dog_3477,Coarse,Redness,Inflamed,High,Increased,Gaining,Male
Dog_3478,Coarse,Cloudy,Inflamed,Normal,Decreased,Losing,Female
Dog_3479,Shedding,Cloudy,Clean,Normal,Decreased,Stable,Male
Dog_3480,Shiny,Clear,Inflamed,Normal,Increased,Losing,Female
Dog_3481,Shiny,Clear,Smelly,Normal,Decreased,Stable,Female
Dog_3482,Coarse,Clear,Clean,Low,Decreased,Losing,Male
Dog_3483,Smooth,Redness,Inflamed,High,Normal,Losing,Female
Dog_3484,Smooth,Redness,Smelly,Normal,Decreased,Losing,Male
Dog_3485,Shiny,Cloudy,Inflamed,Normal,Increased,Gaining,Female
Dog_3486,Smooth,Clear,Clean,High,Decreased,Gaining,Male
Dog_3487,Shiny,Redness,Inflamed,High,Increased,Gaining,Female
Dog_3488,Coarse,Redness,Inflamed,High,Decreased,Gaining,Male
Dog_3489,Shiny,Clear,Inflamed,High,Increased,Gaining,Male
